wht_profile_tin_active,wht_profile_years_on_register,wht_profile_is_profile_complete,wht_profile_director_tin_coverage_ratio,wht_profile_has_all_director_tins,wht_vat_is_vat_registered,wht_vat_efris_usage_ratio,wht_vat_efris_fully_compliant,wht_wht_is_wht_registered,wht_wht_is_designated_agent,wht_wht_filing_compliance_ratio,wht_wht_avg_payment_delay_days,wht_wht_supplier_tin_coverage_ratio,wht_wht_missing_supplier_tins_count,wht_profile_overall_filing_compliance_ratio,wht_profile_late_returns_last_12m,wht_profile_max_days_late_return,wht_pay_tax_payment_compliance_ratio_12m,wht_pay_domestic_tax_paid_12m,wht_pay_is_small_taxpayer,wht_pay_meets_minimum_payment_threshold,wht_penalty_underestimation_flag_5y,wht_penalty_underestimation_count_5y,wht_penalty_underestimation_amount_5y,wht_enforce_has_outstanding_liability,wht_enforce_on_installment_plan_flag,wht_enforce_enforcement_actions_count_5y,wht_enforce_recent_enforcement_flag,wht_investig_investigation_flag,wht_investig_investigation_count,wht_investig_last_investigation_recency_days,wht_profit_years_of_consecutive_loss,wht_profit_loss_to_turnover_ratio,wht_composite_overall_compliance_score,wht_composite_enforcement_risk_score,wht_composite_transparency_score,wht_composite_stability_score,wht_rule_any_fatal_legal_failure,label_safe_to_exempt
True,9,True,0.773,False,False,0.0,False,True,False,0.925,8.8,0.752,7,0.813,4,7,0.909,6138406.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.144,74.2,0.0,68.0,75.8,False,0
True,3,True,0.7,False,True,0.813,False,True,False,0.906,8.0,0.847,3,1.0,0,0,1.0,32283343.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,98.7,0.0,74.3,66.2,False,0
True,0,True,0.716,False,True,0.709,False,True,False,0.896,3.1,0.911,1,1.0,0,0,0.976,24655508.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.095,98.4,0.0,84.2,39.4,False,1
False,10,False,0.915,False,True,0.925,False,True,False,0.91,10.6,0.735,8,0.899,1,2,0.681,10288201.0,True,False,True,3,31122044.0,True,False,1,True,False,0,0,3,0.193,75.8,78.0,58.8,75.5,True,0
True,2,True,0.884,False,True,0.991,True,True,False,0.805,8.4,0.985,0,0.992,0,0,0.798,120913646.0,False,True,False,0,0.0,False,False,1,True,False,0,0,0,0.0,89.1,28.0,90.6,64.4,False,1
True,15,True,0.787,True,True,0.932,False,True,False,0.923,9.3,0.71,4,0.93,0,0,0.953,63550062.0,True,True,False,0,0.0,False,False,0,False,False,0,0,2,0.216,92.5,0.0,74.9,81.9,False,1
True,2,False,0.985,True,False,0.0,False,True,True,0.72,9.6,0.828,4,0.865,1,44,0.886,34351685.0,False,True,False,0,0.0,True,False,0,False,False,0,0,0,0.0,83.4,25.0,50.5,62.3,True,0
True,0,True,0.868,False,True,0.827,False,False,False,0.687,7.2,0.615,5,0.867,1,32,0.778,6043776.0,True,False,False,0,0.0,False,False,2,False,False,0,0,1,0.48,79.0,36.0,81.9,35.4,False,0
True,17,True,0.808,True,False,0.0,False,True,True,0.678,14.7,0.871,0,0.924,2,25,0.85,121549074.0,False,True,False,0,0.0,False,False,1,False,False,0,0,2,0.336,81.6,28.0,76.0,80.0,False,0
True,15,True,0.924,False,False,0.016,False,True,False,0.746,16.4,0.809,0,0.639,1,23,0.678,88210319.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.181,60.4,0.0,85.7,83.4,False,0
True,3,True,0.827,False,False,0.047,False,False,False,0.523,10.9,0.822,6,0.906,0,0,0.966,32538135.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.162,91.5,0.0,73.4,54.2,False,0
True,9,True,0.682,False,True,0.904,False,True,False,0.72,8.0,0.778,3,0.837,1,1,0.926,96888682.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.195,83.9,0.0,78.2,79.2,False,0
True,11,True,0.844,False,False,0.075,False,True,True,0.865,18.8,0.904,0,0.923,1,44,0.871,27522358.0,True,False,False,0,0.0,False,False,1,False,False,0,0,2,0.188,84.4,28.0,79.4,81.2,False,1
True,12,True,0.866,False,True,1.0,True,False,False,0.64,10.7,0.641,2,0.885,1,3,0.83,301734873.0,False,True,False,0,0.0,False,False,1,True,False,0,0,2,0.238,81.7,28.0,85.7,84.0,False,0
True,12,True,0.949,False,True,0.734,False,True,True,0.908,9.5,0.772,2,0.959,0,0,0.956,121988557.0,False,True,False,0,0.0,False,False,1,True,False,0,0,2,0.281,94.2,28.0,85.2,81.4,False,0
True,17,True,0.533,False,True,0.901,False,True,True,0.739,12.5,0.923,1,0.713,1,9,0.958,45855763.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.033,77.7,0.0,84.6,90.0,False,1
True,6,True,0.893,False,True,0.953,True,True,True,0.555,16.8,0.929,0,0.964,0,0,0.838,23300203.0,True,False,False,0,0.0,False,False,1,False,False,0,0,0,0.0,87.9,28.0,86.0,77.7,False,0
True,7,False,0.983,False,True,0.939,False,False,False,0.643,13.6,0.892,3,0.893,1,3,0.711,75332166.0,False,True,False,0,0.0,False,False,1,True,False,0,0,0,0.0,76.3,28.0,62.7,83.6,True,0
True,13,True,0.958,False,True,0.789,False,True,True,0.729,9.5,0.879,0,0.877,1,20,0.819,143377590.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,81.0,0.0,94.7,96.7,False,1
True,18,True,0.797,False,True,1.0,True,True,False,0.798,4.6,0.833,0,0.876,3,44,0.602,11985994.0,True,False,False,0,0.0,False,False,2,True,False,0,0,3,0.055,67.0,36.0,84.2,79.1,False,1
True,5,True,0.723,False,True,0.811,False,True,True,1.0,5.2,0.864,2,0.692,3,40,0.682,21041996.0,True,False,False,0,0.0,False,False,1,True,False,0,0,3,0.225,60.4,28.0,78.8,55.9,False,0
True,9,True,0.91,False,True,0.788,False,True,False,0.91,10.9,0.735,4,0.694,2,33,0.623,6476327.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.128,59.3,0.0,77.9,76.3,False,0
True,9,True,0.884,False,False,0.086,False,True,True,0.895,18.7,0.705,4,0.84,2,2,0.623,7593961.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.367,66.1,0.0,77.7,66.6,False,1
True,12,False,0.755,False,True,0.922,False,False,False,0.665,16.8,0.637,4,0.683,2,36,0.776,38062304.0,False,True,False,0,0.0,False,False,1,True,False,0,0,3,0.287,64.7,28.0,54.7,75.3,True,0
True,15,True,0.731,False,True,0.948,False,True,False,0.773,10.4,0.892,0,0.918,0,0,0.935,15883469.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.079,90.8,0.0,83.0,79.0,False,1
True,2,True,0.943,False,False,0.0,False,False,False,0.785,7.2,0.748,7,0.842,0,0,0.738,86856867.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.238,78.4,0.0,77.9,45.9,False,0
True,13,True,0.892,False,True,0.819,False,False,False,0.72,8.5,0.866,4,0.93,0,0,0.923,75775879.0,False,True,False,0,0.0,False,False,1,True,False,0,0,3,0.035,91.3,28.0,86.9,82.8,False,1
True,18,True,0.938,False,False,0.0,False,True,False,0.735,19.7,0.791,4,0.989,0,0,0.631,80536309.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.031,79.5,0.0,70.7,91.0,False,1
True,10,False,0.817,False,True,0.723,False,False,False,0.594,23.4,0.742,8,0.676,3,28,0.668,159989410.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,55.8,0.0,44.5,96.9,True,0
True,6,True,0.938,False,False,0.035,False,True,False,0.616,20.8,0.827,3,0.71,4,30,0.482,53221103.0,False,True,False,0,0.0,True,False,2,True,False,0,0,1,0.03,47.3,61.0,75.2,74.3,False,0
True,12,True,0.649,False,True,0.823,False,True,False,0.918,40.1,0.899,0,0.83,1,10,0.931,30052329.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.134,78.3,0.0,82.3,82.7,False,1
True,5,True,0.603,False,True,0.93,False,False,False,0.282,39.0,0.769,3,0.774,4,14,0.634,17534398.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.063,54.6,0.0,79.8,67.6,False,0
True,17,True,0.916,False,True,0.868,False,False,False,0.515,16.6,0.92,0,1.0,0,0,0.885,56688386.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,92.1,0.0,85.6,95.2,False,1
True,4,True,0.969,True,False,0.0,False,True,False,0.819,16.9,0.75,3,0.871,1,18,0.939,60938836.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.355,84.8,0.0,82.9,58.4,False,1
True,14,True,0.643,False,True,0.892,False,False,False,0.653,15.8,0.87,4,0.977,0,0,0.882,4755317.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.277,90.8,0.0,74.0,72.0,False,1
True,11,True,0.906,False,True,0.947,False,True,False,1.0,3.2,0.56,5,0.494,2,23,0.393,9199406.0,True,False,True,1,5598156.0,False,False,1,False,False,0,0,2,0.097,39.3,53.0,76.5,81.7,False,0
True,16,True,0.836,False,False,0.043,False,True,False,0.81,15.4,0.65,6,0.794,0,0,0.913,124690169.0,False,True,False,0,0.0,False,False,1,True,False,0,0,1,0.514,82.2,28.0,74.4,79.6,False,1
True,10,True,0.969,False,True,0.786,False,True,True,0.885,14.2,0.725,4,1.0,0,0,0.919,5818245.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,94.0,0.0,83.5,91.3,False,1
True,0,True,0.736,False,True,0.906,False,True,False,0.94,10.5,0.789,2,0.984,0,0,0.866,17979124.0,True,False,False,0,0.0,False,False,1,False,False,0,0,2,0.218,91.3,28.0,83.9,39.8,False,0
True,17,True,0.974,False,True,0.943,False,True,False,0.632,7.8,0.767,3,0.77,1,29,0.624,34458064.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.057,66.7,0.0,83.8,88.9,False,1
True,0,True,0.767,True,True,0.998,True,True,True,0.75,5.5,0.866,1,0.892,0,0,0.905,298177912.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.215,88.9,0.0,81.6,48.6,False,0
True,13,True,0.714,False,True,0.907,False,True,False,0.921,16.7,0.75,3,0.909,0,0,0.983,17322803.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.072,91.4,0.0,82.1,79.3,False,0
True,9,False,0.699,False,True,0.721,False,True,True,0.658,9.7,0.804,7,0.844,0,0,0.755,50280543.0,False,True,False,0,0.0,True,False,1,False,False,0,0,3,0.145,78.8,53.0,47.0,75.3,True,0
True,8,True,0.783,True,False,0.0,False,False,False,0.713,6.6,0.749,3,0.882,1,8,0.688,5266776.0,True,False,False,0,0.0,True,False,1,False,False,0,0,1,0.304,75.9,53.0,79.9,71.5,False,0
True,3,True,0.953,False,True,0.971,True,False,False,0.618,9.9,0.909,0,0.914,0,0,0.939,31942295.0,False,True,False,0,0.0,False,False,2,False,False,0,0,3,0.174,90.9,36.0,92.5,49.8,False,0
True,6,True,0.953,False,False,0.0,False,True,True,1.0,3.0,0.759,3,0.897,0,0,0.813,41970098.0,True,False,False,0,0.0,True,True,1,False,False,0,0,0,0.0,85.5,43.0,79.0,78.6,False,1
True,0,True,0.77,False,True,0.886,False,True,False,0.854,5.9,0.715,7,0.915,1,38,0.642,12510991.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.053,75.7,0.0,77.4,47.3,False,0
True,16,True,0.941,False,True,0.852,False,True,False,0.79,17.2,0.776,1,0.94,0,0,0.949,263297170.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.312,91.5,0.0,79.6,81.9,False,1
True,16,True,0.914,True,False,0.056,False,False,False,0.711,6.2,0.785,5,0.964,1,12,0.9,22198375.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.04,90.0,0.0,80.9,80.6,False,1
True,18,True,0.499,False,True,0.939,False,True,False,0.906,6.4,0.805,3,0.874,1,18,0.84,26275473.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.228,82.3,0.0,75.5,76.2,False,1
True,10,True,0.862,False,False,0.0,False,True,False,0.622,10.7,0.679,4,0.916,0,0,0.978,171910879.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.179,92.6,0.0,79.2,80.5,False,1
True,1,True,0.876,True,False,0.035,False,True,True,0.666,22.9,0.807,3,0.85,0,0,0.842,173250561.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.384,80.8,0.0,80.3,39.5,False,0
True,5,True,0.729,False,False,0.0,False,True,False,0.852,26.2,0.897,4,0.931,2,15,0.744,59004198.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.084,75.3,0.0,79.3,61.1,False,1
True,9,True,0.924,False,True,0.925,False,True,False,0.691,10.4,0.87,0,0.738,0,0,0.678,429142556.0,False,True,False,0,0.0,False,False,1,True,False,0,0,1,0.076,69.4,28.0,93.2,88.7,False,0
True,16,True,0.698,False,False,0.016,False,True,False,0.829,5.9,0.839,2,0.969,0,0,0.967,42588535.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.307,95.8,0.0,76.2,83.0,False,1
True,18,True,0.952,False,True,0.854,False,False,False,0.688,7.6,0.621,6,0.836,0,0,0.641,90352727.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,73.6,0.0,72.3,95.9,False,1
True,13,True,0.972,False,False,0.0,False,False,False,0.639,13.8,0.812,2,0.836,0,0,0.885,24244092.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,83.5,0.0,80.3,93.7,False,1
True,16,True,0.838,False,True,0.948,False,False,False,0.653,9.3,0.95,0,0.853,2,30,0.858,17454788.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.421,79.0,0.0,89.2,74.6,False,1
True,10,True,0.988,True,False,0.0,False,False,False,0.521,25.7,0.757,2,0.884,0,0,0.939,6356590.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.222,86.6,0.0,81.8,81.9,False,1
True,4,True,0.748,False,False,0.0,False,False,False,0.457,29.9,0.888,2,0.934,0,0,0.796,86784226.0,False,True,False,0,0.0,False,False,1,True,False,0,0,1,0.322,82.2,28.0,75.8,59.8,False,0
True,14,True,0.932,False,False,0.0,False,True,False,0.919,19.3,0.889,3,1.0,0,0,1.0,80668520.0,True,True,False,0,0.0,False,False,0,False,False,0,0,3,0.316,96.8,0.0,83.0,75.8,False,0
True,3,True,0.948,False,False,0.0,False,True,False,0.833,14.7,0.887,2,0.875,1,6,0.884,10719267.0,True,False,True,1,5843997.0,False,False,0,False,False,0,0,0,0.0,82.9,25.0,80.7,64.3,False,0
True,12,True,0.917,False,False,0.058,False,True,True,0.733,15.2,0.671,5,0.957,1,26,0.975,11637211.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,91.5,0.0,76.5,92.5,False,1
True,15,True,0.965,False,False,0.0,False,True,False,0.703,25.2,0.971,1,0.903,0,0,0.765,107689277.0,False,True,False,0,0.0,False,False,1,True,False,0,0,1,0.117,79.9,28.0,82.6,89.3,False,0
True,14,False,0.886,True,True,0.988,True,True,True,0.972,12.6,0.881,0,0.875,3,21,0.78,9401059.0,True,False,True,1,2722098.0,False,False,0,False,False,0,0,2,0.238,73.6,25.0,63.1,78.2,True,0
True,7,True,0.928,False,True,0.989,True,True,False,1.0,2.3,0.808,3,0.821,0,0,0.923,57853076.0,False,True,False,0,0.0,False,False,1,False,False,0,0,2,0.391,86.3,28.0,88.6,65.4,False,1
True,14,True,0.978,False,False,0.0,False,False,False,0.538,17.9,0.631,4,0.812,0,0,1.0,32980275.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.186,86.7,0.0,78.9,81.6,False,1
True,9,True,0.94,False,True,0.747,False,True,True,0.782,6.9,0.919,2,1.0,0,0,1.0,11196308.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.234,98.8,0.0,86.1,78.6,False,0
True,18,True,0.569,False,True,0.832,False,True,False,0.957,7.9,0.82,6,0.935,0,0,0.818,86160179.0,True,True,False,0,0.0,False,False,0,False,False,0,0,1,0.361,86.9,0.0,71.6,82.8,False,1
True,16,True,0.981,False,True,0.775,False,False,False,0.652,10.4,0.943,1,1.0,0,0,0.919,94969741.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.102,94.6,0.0,92.2,81.5,False,1
True,11,True,0.845,True,True,0.943,False,False,False,0.592,10.4,0.723,7,1.0,0,0,0.851,53692056.0,False,True,False,0,0.0,False,False,0,False,False,0,0,2,0.35,91.5,0.0,79.8,78.3,False,1
False,4,True,0.953,False,False,0.0,False,True,True,0.9,7.4,0.781,5,0.695,0,0,0.859,16923349.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.152,75.6,0.0,76.4,57.3,True,0
True,8,True,0.929,False,True,0.847,False,True,False,0.862,29.9,0.868,5,0.769,2,21,0.62,19391762.0,True,False,False,0,0.0,False,False,3,True,False,0,0,1,0.229,60.2,44.0,85.9,75.6,False,0
True,1,True,0.602,False,True,0.775,False,False,False,0.242,19.1,0.779,3,0.619,3,15,0.957,31889258.0,False,True,False,0,0.0,False,False,1,True,False,0,0,3,0.312,66.4,28.0,78.9,38.4,False,0
True,17,True,0.702,False,False,0.045,False,True,False,0.98,6.4,0.512,8,1.0,0,0,1.0,73042550.0,True,True,False,0,0.0,False,False,0,False,False,0,0,1,0.098,98.9,0.0,66.5,89.1,False,1
True,1,True,0.793,True,True,0.929,False,True,False,0.955,3.8,0.823,1,0.61,1,34,0.989,39685351.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.128,74.9,0.0,86.7,47.4,False,1
True,10,True,0.678,False,False,0.008,False,True,False,0.768,7.8,0.943,0,1.0,0,0,0.887,184686505.0,False,True,False,0,0.0,False,False,1,False,False,0,0,1,0.055,93.6,28.0,78.8,91.8,False,1
True,2,True,0.736,False,True,0.998,True,True,False,0.62,10.7,0.934,2,0.979,0,0,0.947,27535850.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.108,94.7,0.0,89.4,55.2,False,1
True,19,True,0.848,False,True,0.901,False,False,False,0.495,14.8,0.843,2,0.9,1,29,0.828,24729785.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.079,81.8,0.0,89.0,83.8,False,1
True,7,True,0.816,False,False,0.047,False,True,False,0.779,19.2,0.9,0,1.0,0,0,0.704,46446871.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,83.5,0.0,84.8,82.8,False,1
True,5,True,0.856,False,True,0.965,True,True,True,0.882,3.9,0.827,7,0.979,0,0,0.815,42139962.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.062,89.8,0.0,84.6,61.1,False,1
True,2,True,0.946,False,True,0.697,False,True,True,0.865,10.3,0.775,3,0.835,1,28,0.955,51186180.0,False,True,False,0,0.0,False,False,1,False,False,0,0,2,0.084,84.7,28.0,83.5,52.9,False,0
True,6,True,0.874,False,True,0.971,True,False,False,0.631,28.6,0.839,8,0.747,4,36,0.813,28870051.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.1,62.9,0.0,83.7,63.5,False,0
True,12,True,0.856,False,True,0.782,False,True,False,0.944,21.6,0.774,2,0.956,0,0,0.868,4661973.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,88.1,0.0,77.1,90.9,False,0
True,10,True,0.961,False,False,0.016,False,True,False,0.993,9.8,0.571,6,0.872,0,0,0.844,196229634.0,False,True,False,0,0.0,False,False,0,False,False,0,0,3,0.022,84.3,0.0,77.6,84.7,False,0
True,13,True,0.869,False,True,0.744,False,True,False,0.959,5.3,0.569,4,0.738,1,21,0.877,17458742.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,76.7,0.0,70.6,93.2,False,1
True,5,True,0.955,False,False,0.0,False,True,False,0.811,6.6,0.756,0,0.665,1,31,0.627,18081147.0,True,False,True,3,20453487.0,False,False,0,False,False,0,0,1,0.085,61.2,25.0,84.4,67.1,False,0
True,17,True,0.71,False,False,0.0,False,True,True,0.619,25.6,0.735,5,0.946,1,44,1.0,89729884.0,True,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,90.3,0.0,76.5,95.9,False,1
True,3,True,0.805,False,False,0.029,False,True,False,0.945,8.3,0.776,3,0.919,0,0,0.936,70187203.0,False,True,True,3,16537477.0,False,False,0,False,False,0,0,0,0.0,91.3,25.0,70.5,67.5,False,0
True,5,True,0.956,False,True,0.753,False,True,True,0.84,16.0,0.881,2,0.639,4,14,0.572,34918476.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.058,48.2,0.0,92.8,68.9,False,0
True,4,True,0.9,False,False,0.0,False,True,False,0.85,12.2,0.669,8,0.6,2,29,0.822,14433841.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,62.9,0.0,73.8,68.8,False,0
True,7,True,0.988,False,False,0.123,False,False,False,0.556,12.2,0.913,1,0.84,1,31,0.916,21489796.0,True,False,False,0,0.0,False,False,1,False,False,0,0,3,0.193,82.9,28.0,92.7,64.7,False,0
True,4,True,0.983,True,False,0.0,False,True,False,0.931,4.8,0.866,1,0.968,0,0,0.901,75812660.0,True,True,False,0,0.0,False,False,0,False,False,0,0,1,0.408,93.0,0.0,86.8,57.4,False,1
True,16,True,0.905,False,True,0.829,False,True,False,0.86,5.2,0.746,5,0.934,1,20,0.63,83219817.0,False,True,False,0,0.0,True,False,0,False,False,0,0,1,0.266,76.4,25.0,77.1,85.2,False,0
True,13,True,0.769,False,True,0.905,False,True,False,0.886,14.8,0.815,1,0.804,1,1,0.818,27076602.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.148,76.1,0.0,78.3,86.2,False,1
True,10,True,0.843,True,True,0.897,False,True,False,0.795,9.3,0.979,0,1.0,0,0,0.859,39386924.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.295,92.1,0.0,93.3,83.2,False,1
True,9,True,0.849,False,False,0.0,False,True,False,0.779,9.8,0.953,1,1.0,0,0,0.748,60259239.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,87.0,0.0,74.1,91.3,False,1
True,8,True,0.724,True,False,0.0,False,True,False,0.808,19.2,0.92,0,0.896,0,0,0.917,17876405.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.279,87.3,0.0,77.9,70.2,False,1
True,15,False,0.956,False,True,0.86,False,False,False,0.696,14.2,0.762,0,0.746,0,0,0.518,12335950.0,True,False,False,0,0.0,True,False,0,False,False,0,0,1,0.144,62.0,25.0,60.1,85.0,True,0
True,17,True,0.752,False,False,0.1,False,True,False,0.828,10.6,0.774,3,0.744,1,2,0.91,40839522.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,77.6,0.0,76.2,94.6,False,0
True,3,True,0.947,False,True,0.983,True,False,False,0.473,12.2,0.804,6,0.777,0,0,0.454,9301868.0,True,False,True,3,31611422.0,True,False,1,False,False,0,0,0,0.0,61.2,78.0,85.6,64.1,False,0
True,0,True,0.847,False,True,0.945,False,True,True,0.695,10.6,0.985,0,1.0,0,0,0.709,27066765.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.211,85.1,0.0,92.3,36.6,False,0
True,4,True,0.943,False,True,0.886,False,True,False,0.764,9.4,0.928,1,0.952,0,0,0.965,192369372.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.212,94.2,0.0,94.4,63.9,False,1
True,13,True,0.816,False,False,0.0,False,True,False,0.747,10.8,0.874,2,0.881,1,13,0.718,137456060.0,False,True,False,0,0.0,False,False,0,False,False,0,0,0,0.0,76.5,0.0,80.6,96.6,False,1
True,19,True,0.733,True,True,0.68,False,True,True,0.838,12.4,0.791,5,0.825,1,36,0.528,6456432.0,True,False,False,0,0.0,False,False,1,True,False,0,0,1,0.079,64.5,28.0,81.2,85.5,False,0
True,6,True,0.836,False,True,0.809,False,True,False,0.941,6.2,0.863,2,0.994,0,0,0.729,12227930.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.091,86.4,0.0,81.6,62.3,False,1
True,6,True,0.874,False,True,0.976,True,True,False,0.895,9.1,0.808,4,0.775,0,0,0.967,34342743.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.235,84.6,0.0,83.7,64.4,False,0
True,6,False,0.984,False,True,0.731,False,True,True,0.751,11.8,0.83,2,0.859,2,43,0.792,23670821.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,75.9,0.0,63.2,77.7,True,0
True,18,True,0.8,False,False,0.114,False,False,False,0.601,12.3,0.863,2,0.721,0,0,0.841,29878405.0,True,False,False,0,0.0,False,False,1,False,False,0,0,0,0.0,75.5,28.0,78.1,94.1,False,1
True,12,True,0.866,True,True,0.747,False,True,False,0.59,12.3,0.762,2,0.755,3,1,0.684,76499425.0,False,True,False,0,0.0,True,True,0,False,False,0,0,0,0.0,62.7,15.0,83.8,95.7,False,1
True,7,True,0.929,False,True,0.959,True,True,False,0.927,6.4,0.733,5,0.923,1,12,0.722,9464883.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,79.7,0.0,83.6,80.1,False,0
True,1,True,0.676,False,False,0.0,False,False,False,0.35,20.5,0.682,6,0.846,0,0,0.68,44666461.0,True,False,False,0,0.0,False,False,0,False,False,0,0,2,0.219,73.8,0.0,67.2,45.3,False,1
True,5,True,0.457,False,True,0.925,False,True,False,0.643,14.1,0.809,4,0.854,2,9,0.926,14165743.0,True,False,False,0,0.0,False,False,0,False,False,0,0,0,0.0,81.3,0.0,74.4,72.8,False,1
True,18,True,0.861,False,True,0.917,False,True,True,0.834,6.7,0.893,1,1.0,0,0,0.869,5866536.0,True,False,False,0,0.0,True,True,0,False,False,0,0,3,0.071,93.0,15.0,86.6,77.6,False,0
True,8,True,0.978,False,True,0.935,False,True,True,0.94,1.9,0.923,1,0.98,0,0,0.794,9173188.0,True,False,False,0,0.0,False,False,1,False,False,0,0,0,0.0,89.3,28.0,92.5,84.1,False,1
True,9,True,0.8,False,True,1.0,True,True,False,0.824,9.7,0.804,4,1.0,0,0,0.958,21108587.0,True,False,False,0,0.0,False,False,0,False,False,0,0,3,0.345,96.5,0.0,83.9,68.9,False,1
True,0,True,0.736,False,True,0.907,False,True,False,0.822,9.6,0.702,4,0.971,0,0,0.761,20085307.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.119,86.0,0.0,77.1,46.4,False,0
True,6,True,0.861,False,True,0.902,False,True,True,0.827,5.1,0.702,5,0.969,1,37,0.796,9736327.0,True,False,False,0,0.0,False,False,0,False,False,0,0,1,0.218,85.8,0.0,84.0,66.7,False,1
True,0,True,0.966,False,True,0.886,False,False,False,0.746,9.8,0.58,4,0.9,0,0,0.809,87356092.0,False,True,False,0,0.0,False,False,0,False,False,0,0,1,0.353,84.3,0.0,79.1,43.1,False,0
True,17,True,0.968,False,True,0.692,False,True,False,0.874,10.8,0.801,3,0.879,2,14,0.73,54947732.0,True,True,False,0,0.0,False,False,1,True,False,0,0,2,0.225,74.4,28.0,79.5,81.5,False,0
